kind,id,doc,file,occurrences,first_line,sample_lines
E,E-1,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",6,15,"15,25,26,27,28"
E,E-5,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",6,15,"15,27,29,105,111"
E,E-2,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",6,16,"16,25,30,31,104,106"
E,E-4,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",10,17,"17,25,29,31,103,107"
E,E-3,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",6,18,"18,25,26,28,109,110"
E,E-05,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,98,"98"
E,E-13,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,98,"98"
E,E-37,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,98,"98"
E,E-23,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",2,99,"99,100"
E,E-30,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",2,99,"99,101"
E,E-31,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,99,"99"
E,E-34,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,99,"99"
E,E-36,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",2,101,"101,102"
E,E-33,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,101,"101"
computeKebab,compute-break-even,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",2,25,"25,37"
computeKebab,compute-dol,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",2,26,"26,37"
computeKebab,compute-capital-allocation,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",2,27,"27,37"
computeKebab,compute-cost-structure,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,28,"28"
computeKebab,compute-competitive-positioning,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",2,29,"29,39"
computeKebab,compute-hhi,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",2,29,"29,39"
computeKebab,compute-customer-ltv,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,30,"30"
computeKebab,compute-churn-rate,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",2,30,"30,40"
computeKebab,compute-price-elasticity,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,31,"31"
computeKebab,compute-margin-trend,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,38,"38"
computeKebab,compute-optimal-price,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,48,"48"
computeKebab,compute-two-part-tariff,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,48,"48"
computeKebab,compute-marginal-contribution,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,49,"49"
computeKebab,compute-market-structure,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,50,"50"
computeKebab,compute-demand-forecast,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,50,"50"
computeKebab,compute-synergy-score,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,51,"51"
computeKebab,compute-deviation,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,59,"59"
sentinelKebab,sentinel-breakeven,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",2,25,"25,37"
sentinelKebab,sentinel-operating-leverage,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",2,26,"26,37"
sentinelKebab,sentinel-survival-margin,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,37,"37"
sentinelKebab,sentinel-registry,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",2,73,"73,74"
sentinelKebab,sentinel-config,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,74,"74"
computeCamel,computeBreakEven,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,122,"122"
computeCamel,computeDOL,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,122,"122"
computeCamel,computeHHI,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,122,"122"
computeCamel,computeChurnRate,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,122,"122"
computeCamel,computeNPV,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-第四章-出厂内置Skill清单-v1-0-20260716.md",1,122,"122"
E,E-05,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-补充修正-文件驱动架构升级-20260714.md",1,21,"21"
E,E-13,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-补充修正-文件驱动架构升级-20260714.md",2,21,"21,26"
E,E-23,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-补充修正-文件驱动架构升级-20260714.md",2,21,"21,26"
E,E-30,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-补充修正-文件驱动架构升级-20260714.md",1,21,"21"
E,E-31,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-补充修正-文件驱动架构升级-20260714.md",1,21,"21"
E,E-34,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-补充修正-文件驱动架构升级-20260714.md",2,21,"21,26"
E,E-37,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-补充修正-文件驱动架构升级-20260714.md",2,21,"21,26"
computeCamel,computeBreakEven,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-补充修正-文件驱动架构升级-20260714.md",1,22,"22"
computeCamel,computeDOL,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-补充修正-文件驱动架构升级-20260714.md",1,22,"22"
computeCamel,computeNPV,AD12,"docs/synova/research/权威文档12-Skill-Tool体系研究-20260714/SYNOVA-RESEARCH-补充修正-文件驱动架构升级-20260714.md",1,22,"22"
sentinelKebab,sentinel-loader,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第一章-Goal工程规范-v1-0-20260714.md",3,28,"28,508,512"
sentinelKebab,sentinel-manifest-v1,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第三章-方案级哨兵系统-v1-0-20260714.md",1,111,"111"
sentinelKebab,sentinel-unit-economics,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第三章-方案级哨兵系统-v1-0-20260714.md",1,561,"561"
computeCamel,computeKind,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第三章-方案级哨兵系统-v1-0-20260714.md",2,58,"58,125"
E,E-13,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第二章-Proposal与三选一确认机制-v1-0-20260714.md",3,422,"422,517,522"
E,E-23,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第二章-Proposal与三选一确认机制-v1-0-20260714.md",2,518,"518,522"
E,E-31,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第二章-Proposal与三选一确认机制-v1-0-20260714.md",1,519,"519"
sentinelKebab,sentinel-unit-economics,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第二章-Proposal与三选一确认机制-v1-0-20260714.md",1,194,"194"
sentinelKebab,sentinel-goal,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第五章-与主Agent和Skill-Tool体系集成-v1-0-20260714.md",4,297,"297,588,645,656"
sentinelKebab,sentinel-cash-flow,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第五章-与主Agent和Skill-Tool体系集成-v1-0-20260714.md",2,580,"580,655"
sentinelKebab,sentinel-goal-,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第五章-与主Agent和Skill-Tool体系集成-v1-0-20260714.md",1,656,"656"
sentinelKebab,sentinel-custom,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第五章-与主Agent和Skill-Tool体系集成-v1-0-20260714.md",1,657,"657"
sentinelKebab,sentinel-custom-user-001,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第五章-与主Agent和Skill-Tool体系集成-v1-0-20260714.md",1,657,"657"
sentinelKebab,sentinel-service,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第五章-与主Agent和Skill-Tool体系集成-v1-0-20260714.md",1,773,"773"
sentinelKebab,sentinel-runner,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第五章-与主Agent和Skill-Tool体系集成-v1-0-20260714.md",1,775,"775"
computeCamel,computeContractId,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第五章-与主Agent和Skill-Tool体系集成-v1-0-20260714.md",1,613,"613"
computeCamel,computeKind,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第五章-与主Agent和Skill-Tool体系集成-v1-0-20260714.md",2,616,"616,774"
computeCamel,computeNextAction,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第五章-与主Agent和Skill-Tool体系集成-v1-0-20260714.md",1,786,"786"
computeKebab,compute-variable-cost-ratio,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,674,"674"
computeKebab,compute-fixed-cost-rigidity,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,675,"675"
computeKebab,compute-operating-leverage,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,676,"676"
computeKebab,compute-goal-deviation,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,677,"677"
computeKebab,compute-trend-slope,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,678,"678"
computeKebab,compute-baseline-drift,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,679,"679"
computeKebab,compute-revenue-growth,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,680,"680"
computeKebab,compute-customer-churn,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,681,"681"
computeKebab,compute-employee-turnover,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,682,"682"
computeKebab,compute-process-efficiency,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,683,"683"
sentinelKebab,sentinel-service,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,29,"29"
sentinelKebab,sentinel-goal,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",2,612,"612,780"
sentinelKebab,sentinel-fixed-cost-ratio,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,738,"738"
sentinelKebab,sentinel-procurement-structure,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,742,"742"
sentinelKebab,sentinel-people-cost-structure,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,746,"746"
computeCamel,computeContractId,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",2,140,"140,619"
computeCamel,computeNextAction,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",2,394,"394,403"
computeCamel,computeRef,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,619,"619"
computeCamel,computeWorkspaceDegraded,AD13,"docs/synova/research/权威文档13-增长导航系统工程规范-20260714/SYNOVA-RESEARCH-第四章-中层工作台数据模型-v1-0-20260714.md",1,916,"916"
E,E-23,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-研究方案-v1-0-20260714.md",2,105,"105,219"
E,E-31,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-研究方案-v1-0-20260714.md",1,220,"220"
E,E-34,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-研究方案-v1-0-20260714.md",1,221,"221"
E,E-14,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-研究方案-v1-0-20260714.md",1,222,"222"
sentinelKebab,sentinel-registry,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-研究方案-v1-0-20260714.md",1,107,"107"
computeCamel,computeProfitHealth,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-研究方案-v1-0-20260714.md",1,107,"107"
sentinelKebab,sentinel-loader,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第一章-系统启动序列与热重载协议-v1-0-20260714.md",3,231,"231,451,931"
computeCamel,computeDOL,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第一章-系统启动序列与热重载协议-v1-0-20260714.md",2,367,"367,412"
E,E-01,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第三章-集成测试契约与防误报机制-v1-0-20260714.md",3,31,"31,42,110"
E,E-42,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第三章-集成测试契约与防误报机制-v1-0-20260714.md",2,31,"31,110"
E,E-02,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第三章-集成测试契约与防误报机制-v1-0-20260714.md",1,110,"110"
sentinelKebab,sentinel-registry,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第三章-集成测试契约与防误报机制-v1-0-20260714.md",2,41,"41,43"
sentinelKebab,sentinel-breakeven,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第三章-集成测试契约与防误报机制-v1-0-20260714.md",1,111,"111"
sentinelKebab,sentinel-operating-leverage,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第三章-集成测试契约与防误报机制-v1-0-20260714.md",1,111,"111"
sentinelKebab,sentinel-price-elasticity,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第三章-集成测试契约与防误报机制-v1-0-20260714.md",1,111,"111"
sentinelKebab,sentinel-npv-negative,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第三章-集成测试契约与防误报机制-v1-0-20260714.md",1,111,"111"
sentinelKebab,sentinel-survival-margin,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第三章-集成测试契约与防误报机制-v1-0-20260714.md",1,111,"111"
sentinelKebab,sentinel-csf-profile,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第三章-集成测试契约与防误报机制-v1-0-20260714.md",1,111,"111"
computeCamel,computeDOL,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第三章-集成测试契约与防误报机制-v1-0-20260714.md",1,117,"117"
computeCamel,computeBreakEven,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第三章-集成测试契约与防误报机制-v1-0-20260714.md",1,117,"117"
E,E-23,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",7,30,"30,33,34,39,40,155"
E,E-13,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",5,30,"30,32,39,40,199"
E,E-05,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",4,31,"31,32,156,177"
E,E-37,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",4,31,"31,34,157,199"
E,E-30,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",1,33,"33"
E,E-33,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",2,33,"33,41"
E,E-31,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",1,35,"35"
E,E-25,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",1,35,"35"
E,E-27,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",1,35,"35"
E,E-03,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",1,36,"36"
E,E-01,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",1,36,"36"
E,E-14,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",1,37,"37"
E,E-07,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",1,38,"38"
E,E-36,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",1,41,"41"
E,E-09,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",1,48,"48"
computeCamel,computeCapitalTurnover,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第二章-能力场景溯源矩阵与自助诊断-v1-0-20260714.md",1,39,"39"
E,E-23,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",3,57,"57,61,62"
E,E-31,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",2,58,"58,63"
E,E-30,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",4,59,"59,61,68"
E,E-37,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",3,59,"59,64,80"
E,E-14,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",1,60,"60"
E,E-34,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",1,61,"61"
E,E-38,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",1,62,"62"
E,E-41,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",1,62,"62"
E,E-20,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",1,62,"62"
E,E-25,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",1,63,"63"
E,E-07,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",1,63,"63"
E,E-05,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",1,64,"64"
E,E-36,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",1,65,"65"
E,E-33,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",1,65,"65"
E,E-03,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",1,66,"66"
E,E-09,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",1,67,"67"
sentinelKebab,sentinel-orchestration,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",1,37,"37"
sentinelKebab,sentinel-operating-leverage,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第五章-跨文档术语字典与跨层级映射-v1-0-20260714.md",1,57,"57"
E,E-01,AD14,"docs/synova/research/权威文档14-Synova系统集成与实施路线图-20260714/SYNOVA-RESEARCH-第四章-最小可用系统MVS与黄金数据集-v1-0-20260714.md",2,33,"33,91"
